mesh,k,representation,evaluator,batch_schedule,final_requested,escalation,mode,lambda,omega,residual,eigenpair_valid,diagnostic_finite,voidKE,voidSE,densityParticipation,IPR,pass_KE,pass_SE,pass_P,valid_structural,selected
96x12,9,single,E3,3,3,0,2,75189.392564666821,274.20684266565416,5.4787703042872717e-12,1,1,0,0,0.50706569842175542,0.0012427752383740284,1,1,1,1,0
96x12,9,single,E3,3,3,0,3,197077.71469255217,443.93435854026006,7.7087073706727463e-13,1,1,0,0,0.50968071305969564,0.0010236239789136424,1,1,1,1,0
96x12,10,double,E1,3,3,0,1,5787.6424506024005,76.076556511203904,2.198476464905388e-11,1,1,0,0,0.51559564335398178,0.0012976328634835177,1,1,1,1,1
96x12,10,double,E1,3,3,0,2,76353.692682980705,276.32171952812666,5.2399614888587979e-12,1,1,0,0,0.50802069705871877,0.0012454120807921013,1,1,1,1,0
96x12,10,double,E1,3,3,0,3,197380.5692948692,444.27533050448477,7.2938379715190582e-13,1,1,0,0,0.51101994624885672,0.0010269073689450875,1,1,1,1,0
96x12,10,single,E1,3,3,0,1,5787.642720391611,76.076558284346774,2.2066463345576203e-11,1,1,0,0,0.51559564805036395,0.0012976328704960116,1,1,1,1,1
96x12,10,single,E1,3,3,0,2,76353.695299955158,276.32172426350257,5.253191932650518e-12,1,1,0,0,0.50802070000138566,0.0012454120877730588,1,1,1,1,0
96x12,10,single,E1,3,3,0,3,197380.56913239852,444.27533032163569,7.4013832222250396e-13,1,1,0,0,0.51101994993053568,0.0010269073762573504,1,1,1,1,0
96x12,10,double,E2,3,3,0,1,5787.616399970495,76.076385297741993,2.359428772792679e-11,1,1,0,0,0.51559565168610244,0.0012976328974430955,1,1,1,1,1
96x12,10,double,E2,3,3,0,2,76353.30985302398,276.32102680220333,5.1738769654479465e-12,1,1,0,0,0.50802070441753933,0.0012454121554702417,1,1,1,1,0
96x12,10,double,E2,3,3,0,3,197379.33715404361,444.27394381624902,7.1286402310616489e-13,1,1,0,0,0.51101995484424911,0.0010269073998066336,1,1,1,1,0
96x12,10,single,E2,3,3,0,1,5787.6166695927759,76.076387069791735,2.5250199336375735e-11,1,1,0,0,0.51559565638249083,0.0012976329044558027,1,1,1,1,1
96x12,10,single,E2,3,3,0,2,76353.312469865283,276.32103153735022,5.604282370678011e-12,1,1,0,0,0.50802070736020999,0.0012454121624512308,1,1,1,1,0
96x12,10,single,E2,3,3,0,3,197379.33699151757,444.27394363333707,7.2009404772672777e-13,1,1,0,0,0.51101995852593107,0.0010269074071188728,1,1,1,1,0
96x12,10,double,E3,3,3,0,1,5787.6163738788255,76.076385126258629,2.254108950943559e-11,1,1,0,0,0.51559565169444332,0.0012976328974771314,1,1,1,1,1
96x12,10,double,E3,3,3,0,2,76353.309469802916,276.32102610876888,5.4607513720496016e-12,1,1,0,0,0.5080207044249061,0.0012454121555450076,1,1,1,1,0
96x12,10,double,E3,3,3,0,3,197379.33592068841,444.27394242819196,6.8775555977841448e-13,1,1,0,0,0.51101995485285334,0.001026907399837528,1,1,1,1,0
96x12,10,single,E3,3,3,0,1,5787.6166434566185,76.076386898015983,2.2895690513547716e-11,1,1,0,0,0.51559565639083171,0.0012976329044898489,1,1,1,1,1
96x12,10,single,E3,3,3,0,2,76353.31208659969,276.32103084383516,4.9564162038697155e-12,1,1,0,0,0.50802070736757654,0.001245412162525992,1,1,1,1,0
96x12,10,single,E3,3,3,0,3,197379.33575806805,444.27394224517383,7.3464521697792838e-13,1,1,0,0,0.51101995853453552,0.001026907407149781,1,1,1,1,0
96x12,11,double,E1,3,3,0,1,5902.0372781448168,76.824717885227642,2.4698305293992317e-11,1,1,0,0,0.51717888593293071,0.0013008917467700143,1,1,1,1,1
96x12,11,double,E1,3,3,0,2,77544.267467032216,278.46771350918266,5.157258436238296e-12,1,1,0,0,0.5089567190905171,0.0012486180327018208,1,1,1,1,0
96x12,11,double,E1,3,3,0,3,198174.99058743767,445.16849684971834,7.5542358198317058e-13,1,1,0,0,0.51231763713150991,0.0010304960285584816,1,1,1,1,0
96x12,11,single,E1,3,3,0,1,5902.0374483951637,76.824718993271716,2.5298357322149019e-11,1,1,0,0,0.51717888936895551,0.0013008917514130728,1,1,1,1,1
96x12,11,single,E1,3,3,0,2,77544.269254611936,278.46771671885404,5.156323054268702e-12,1,1,0,0,0.50895672169055628,0.0012486180376310209,1,1,1,1,0
96x12,11,single,E1,3,3,0,3,198174.99218263489,445.16849864139635,7.6661919740247078e-13,1,1,0,0,0.51231764011200587,0.0010304960333810281,1,1,1,1,0
96x12,11,double,E2,3,3,0,1,5902.0113421626684,76.824549085319518,2.3602786230623342e-11,1,1,0,0,0.51717889597487421,0.0013008917930367133,1,1,1,1,1
96x12,11,double,E2,3,3,0,2,77543.882879271201,278.46702296550518,5.1229114723967872e-12,1,1,0,0,0.50895672825833116,0.0012486181299072798,1,1,1,1,0
96x12,11,double,E2,3,3,0,3,198173.74742201995,445.1671005611488,7.4127467702599221e-13,1,1,0,0,0.51231764720845252,0.0010304960593452426,1,1,1,1,0
96x12,11,single,E2,3,3,0,1,5902.0115123066626,76.82455019267384,2.356894090967765e-11,1,1,0,0,0.51717889941090256,0.0013008917976799182,1,1,1,1,1
96x12,11,single,E2,3,3,0,2,77543.884666767161,278.46702617503416,5.1299149862214833e-12,1,1,0,0,0.50895673085837356,0.0012486181348365247,1,1,1,1,0
96x12,11,single,E2,3,3,0,3,198173.74901722124,445.16710235283699,7.3052087023692298e-13,1,1,0,0,0.51231765018895037,0.0010304960641677886,1,1,1,1,0
96x12,11,double,E3,3,3,0,1,5902.0113162591879,76.824548916730961,2.6112286985730268e-11,1,1,0,0,0.51717889598492572,0.0013008917930829663,1,1,1,1,1
96x12,11,double,E3,3,3,0,2,77543.882494343721,278.46702227435071,5.292890268045642e-12,1,1,0,0,0.50895672826750749,0.0012486181300045767,1,1,1,1,0
96x12,11,double,E3,3,3,0,3,198173.74617760105,445.16709916345013,7.4671523121050066e-13,1,1,0,0,0.51231764721853934,0.0010304960593760534,1,1,1,1,0
96x12,11,single,E3,3,3,0,1,5902.0114862721448,76.824550023232447,2.4185437328938037e-11,1,1,0,0,0.51717889942095518,0.0013008917977263004,1,1,1,1,1
96x12,11,single,E3,3,3,0,2,77543.884281733845,278.46702548368961,5.2135923425895643e-12,1,1,0,0,0.50895673086755167,0.001248618134933836,1,1,1,1,0
96x12,11,single,E3,3,3,0,3,198173.74777276089,445.16710095509183,7.2223442326165578e-13,1,1,0,0,0.51231765019903808,0.0010304960641986138,1,1,1,1,0
96x12,12,double,E1,3,3,0,1,6017.6502431844929,77.573515088491973,2.4708682544282419e-11,1,1,0,0,0.51864599914470499,0.0013042110321583133,1,1,1,1,1
96x12,12,double,E1,3,3,0,2,78750.967495798672,280.62602783027569,5.6481875410722964e-12,1,1,0,0,0.50993374153971904,0.0012521942389582858,1,1,1,1,0
96x12,12,double,E1,3,3,0,3,199294.42270275226,446.42403911836141,8.2474303475171111e-13,1,1,0,0,0.51356544648948421,0.0010340543217887111,1,1,1,1,0
96x12,12,single,E1,3,3,0,1,6017.650299860099,77.573515453794528,2.2897820353315133e-11,1,1,0,0,0.5186460001912041,0.001304211034478442,1,1,1,1,1
96x12,12,single,E1,3,3,0,2,78750.968103242762,280.62602891257745,5.2324516933280712e-12,1,1,0,0,0.50993374200106967,0.0012521942401841019,1,1,1,1,0
96x12,12,single,E1,3,3,0,3,199294.42334920497,446.42403984239576,7.7101751783943001e-13,1,1,0,0,0.51356544735876253,0.001034054324320501,1,1,1,1,0
96x12,12,double,E2,3,3,0,1,6017.6244007747628,77.573348521091717,2.2833992218761314e-11,1,1,0,0,0.51864601103688734,0.0013042110926557624,1,1,1,1,1
96x12,12,double,E2,3,3,0,2,78750.580754907322,280.62533876132306,5.3988730391714224e-12,1,1,0,0,0.50993375272933017,0.0012521943614078757,1,1,1,1,0
96x12,12,double,E2,3,3,0,3,199293.16945961062,446.42263546958571,8.088607230992409e-13,1,1,0,0,0.51356545813382204,0.0010340543535172679,1,1,1,1,0
96x12,12,single,E2,3,3,0,1,6017.6244574059965,77.573348886109045,2.3823079433427088e-11,1,1,0,0,0.51864601208338923,0.0013042110949760314,1,1,1,1,1
96x12,12,single,E2,3,3,0,2,78750.581362327575,280.62533984358498,5.6909857145612946e-12,1,1,0,0,0.50993375319068224,0.0012521943626337018,1,1,1,1,0
96x12,12,single,E2,3,3,0,3,199293.17010597963,446.42263619352866,7.6911167583559792e-13,1,1,0,0,0.51356545900310246,0.0010340543560490916,1,1,1,1,0
96x12,12,double,E3,3,3,0,1,6017.6243748641591,77.573348354084601,2.3527162958063936e-11,1,1,0,0,0.51864601104879182,0.0013042110927163862,1,1,1,1,1
96x12,12,double,E3,3,3,0,2,78750.580367749018,280.62533807150953,5.0440763228742415e-12,1,1,0,0,0.50993375274053077,0.0012521943615304409,1,1,1,1,0
96x12,12,double,E3,3,3,0,3,199293.16820507881,446.42263406449143,7.7041255832380814e-13,1,1,0,0,0.51356545814547794,0.0010340543535490335,1,1,1,1,0
96x12,12,single,E3,3,3,0,1,6017.6244313989155,77.573348718480077,2.6657086729327453e-11,1,1,0,0,0.51864601209529382,0.001304211095036637,1,1,1,1,1
96x12,12,single,E3,3,3,0,2,78750.580975070028,280.62533915359467,4.859218547110967e-12,1,1,0,0,0.50993375320188405,0.0012521943627562863,1,1,1,1,0
96x12,12,single,E3,3,3,0,3,199293.16885139587,446.42263478837612,8.5906157335156624e-13,1,1,0,0,0.51356545901475825,0.001034054356080851,1,1,1,1,0
96x12,13,double,E1,3,3,0,1,6134.7154455575655,78.324424323180097,1.6092999929113804e-11,1,1,0,0,0.51992815609904486,0.001307380332274532,1,1,1,1,1
96x12,13,double,E1,3,3,0,2,79977.671250018844,282.80323769366368,3.6106054312970387e-12,1,1,0,0,0.5110543011494123,0.0012561684703551637,1,1,1,1,0
96x12,13,double,E1,3,3,0,3,200756.45427970501,448.05853889832855,5.7695673822821594e-13,1,1,0,0,0.51472987885603771,0.0010372840498057284,1,1,1,1,0
96x12,13,single,E1,3,3,0,1,6134.7153921559329,78.324423982279839,2.3059168084235734e-11,1,1,0,0,0.51992815593128072,0.0013073803316374134,1,1,1,1,1
96x12,13,single,E1,3,3,0,2,79977.670763603295,282.80323683367436,5.1256328779854486e-12,1,1,0,0,0.51105430061295853,0.0012561684679421306,1,1,1,1,0
96x12,13,single,E1,3,3,0,3,200756.45403031065,448.058538620023,7.986854644895063e-13,1,1,0,0,0.51472987868067599,0.0010372840493502338,1,1,1,1,0
96x12,13,double,E2,3,3,0,1,6134.6896763075365,78.324259819723395,2.3023815862618946e-11,1,1,0,0,0.51992816998092761,0.0013073804089845345,1,1,1,1,1
96x12,13,double,E2,3,3,0,2,79977.282088020249,282.80254964907982,4.9676259612084851e-12,1,1,0,0,0.51105431469542562,0.0012561686230061614,1,1,1,1,0
96x12,13,double,E2,3,3,0,3,200755.192126671,448.05713042721572,7.7183929163710684e-13,1,1,0,0,0.514729892159286,0.0010372840824695601,1,1,1,1,0
96x12,13,single,E2,3,3,0,1,6134.6896230172588,78.324259479533282,2.1768292740936855e-11,1,1,0,0,0.5199281698131607,0.0013073804083472598,1,1,1,1,1
96x12,13,single,E2,3,3,0,2,79977.281601693307,282.80254878924501,5.0709856702478081e-12,1,1,0,0,0.51105431415897096,0.0012561686205931188,1,1,1,1,0
96x12,13,single,E2,3,3,0,3,200755.19187738677,448.05713014903216,7.762083562809036e-13,1,1,0,0,0.51472989198392194,0.001037284082014046,1,1,1,1,0
96x12,13,double,E3,3,3,0,1,6134.6896504549168,78.324259654687552,2.4116201317669752e-11,1,1,0,0,0.51992816999482228,0.0013073804090612305,1,1,1,1,1
96x12,13,double,E3,3,3,0,2,79977.281698395062,282.80254896021546,4.9900630102572815e-12,1,1,0,0,0.51105431470898477,0.0012561686231589791,1,1,1,1,0
96x12,13,double,E3,3,3,0,3,200755.19086318102,448.05712901725047,7.839855324681712e-13,1,1,0,0,0.51472989217260168,0.001037284082502246,1,1,1,1,0
96x12,13,single,E3,3,3,0,1,6134.6895971374315,78.324259314323754,2.2554931118227841e-11,1,1,0,0,0.51992816982705703,0.0013073804084241195,1,1,1,1,1
96x12,13,single,E3,3,3,0,2,79977.281212070186,282.80254810038434,5.0858725868253578e-12,1,1,0,0,0.51105431417253044,0.0012561686207459301,1,1,1,1,0
96x12,13,single,E3,3,3,0,3,200755.1906138965,448.05712873906657,8.123805561444921e-13,1,1,0,0,0.51472989199723873,0.0010372840820467508,1,1,1,1,0
96x12,14,double,E1,3,3,0,1,6253.5251650545333,79.079233462739978,2.3289348133262473e-11,1,1,0,0,0.52100209612380899,0.0013103123430917825,1,1,1,1,1
96x12,14,double,E1,3,3,0,2,81217.898849667181,284.98754156921876,4.9773567792392217e-12,1,1,0,0,0.51232603846227365,0.001260187527275512,1,1,1,1,0
96x12,14,double,E1,3,3,0,3,202790.35934611878,450.32250592893843,7.7521264357601883e-13,1,1,0,0,0.51579428695550811,0.0010403823995120585,1,1,1,1,0
96x12,14,single,E1,3,3,0,1,6253.5249933686728,79.079232377209337,2.4629601457105431e-11,1,1,0,0,0.5210020935434353,0.0013103123392446563,1,1,1,1,1
96x12,14,single,E1,3,3,0,2,81217.897144742965,284.98753857799284,5.3753970883565054e-12,1,1,0,0,0.51232603558652845,0.0012601875215136485,1,1,1,1,0
96x12,14,single,E1,3,3,0,3,202790.35738958532,450.32250375656923,8.0688827642115215e-13,1,1,0,0,0.51579428454242948,0.0010403823963121609,1,1,1,1,0
96x12,14,double,E2,3,3,0,1,6253.4994524070689,79.079070887353424,2.4179424591140173e-11,1,1,0,0,0.52100211210998504,0.0013103124376198131,1,1,1,1,1
96x12,14,double,E2,3,3,0,2,81217.506967448222,284.98685402566946,4.9977260278298605e-12,1,1,0,0,0.51232605458453451,0.0012601877112122606,1,1,1,1,0
96x12,14,double,E2,3,3,0,3,202789.09088492772,450.32109753477874,7.8796631418024224e-13,1,1,0,0,0.51579430208116817,0.0010403824360916453,1,1,1,1,0
96x12,14,single,E2,3,3,0,1,6253.4992808005063,79.079069802321939,2.2664016887871718e-11,1,1,0,0,0.5210021095296089,0.0013103124337727101,1,1,1,1,1
96x12,14,single,E2,3,3,0,2,81217.505262613224,284.98685103459286,5.394077286538907e-12,1,1,0,0,0.51232605170878687,0.0012601877054503423,1,1,1,1,0
96x12,14,single,E2,3,3,0,3,202789.08892845592,450.32109536247123,7.8757020863752826e-13,1,1,0,0,0.51579429966808754,0.0010403824328917592,1,1,1,1,0
96x12,14,double,E3,3,3,0,1,6253.4994266545091,79.079070724525522,2.2695696109502296e-11,1,1,0,0,0.52100211212598868,0.0013103124377145587,1,1,1,1,1
96x12,14,double,E3,3,3,0,2,81217.50657518128,284.9868533374501,4.9814257348731552e-12,1,1,0,0,0.51232605460067371,0.0012601877113963774,1,1,1,1,0
96x12,14,double,E3,3,3,0,3,202789.08961520661,450.32109612498346,8.2892557421707815e-13,1,1,0,0,0.51579430209630917,0.0010403824361282601,1,1,1,1,0
96x12,14,single,E3,3,3,0,1,6253.4992551327223,79.079069640030056,2.2314974875422782e-11,1,1,0,0,0.5210021095456111,0.0013103124338673475,1,1,1,1,1
96x12,14,single,E3,3,3,0,2,81217.504870414181,284.98685034649264,4.860062992267627e-12,1,1,0,0,0.51232605172492474,0.0012601877056344617,1,1,1,1,0
96x12,14,single,E3,3,3,0,3,202789.08765881904,450.3210939527695,8.4243306260800314e-13,1,1,0,0,0.51579429968322787,0.0010403824329283605,1,1,1,1,0
96x12,15,double,E1,3,3,0,1,6373.9245780093825,79.836862275576578,2.2920552845582165e-11,1,1,0,0,0.52217237238265668,0.0013134950271237941,1,1,1,1,1
96x12,15,double,E1,3,3,0,2,82445.68514933619,287.13356674087441,4.9040952154558675e-12,1,1,0,0,0.51369230449064218,0.0012643992962297049,1,1,1,1,0
96x12,15,double,E1,3,3,0,3,204892.94056472965,452.65101409886364,7.6979354527992903e-13,1,1,0,0,0.51694720809427352,0.0010435558646832638,1,1,1,1,0
96x12,15,single,E1,3,3,0,1,6373.9242978994862,79.836860521312374,2.1697903772741286e-11,1,1,0,0,0.5221723686696883,0.0013134950198852463,1,1,1,1,1
96x12,15,single,E1,3,3,0,2,82445.682595082573,287.13356229302519,4.6205819805076238e-12,1,1,0,0,0.5136923006858628,0.0012643992853256622,1,1,1,1,0
96x12,15,single,E1,3,3,0,3,204892.93880968701,452.65101216023697,7.9660536984865744e-13,1,1,0,0,0.51694720484136181,0.0010435558580797612,1,1,1,1,0
96x12,15,double,E2,3,3,0,1,6373.8989011962312,79.836701467409284,2.1751038770180117e-11,1,1,0,0,0.5221723906617094,0.0013134951412639769,1,1,1,1,1
96x12,15,double,E2,3,3,0,2,82445.289837312463,287.1328783635069,5.2139812889337838e-12,1,1,0,0,0.51369232337226101,0.0012643995133574746,1,1,1,1,0
96x12,15,double,E2,3,3,0,3,204891.66569712581,452.64960587315858,7.9443579678811998e-13,1,1,0,0,0.51694722513299873,0.0010435559044164381,1,1,1,1,0
96x12,15,single,E2,3,3,0,1,6373.8986210746561,79.836699713068398,2.2674064464546685e-11,1,1,0,0,0.52217238694873647,0.0013134951340254496,1,1,1,1,1
96x12,15,single,E2,3,3,0,2,82445.28728307008,287.13287391566655,4.5551723977552467e-12,1,1,0,0,0.51369231956747596,0.0012643995024533587,1,1,1,1,0
96x12,15,single,E2,3,3,0,3,204891.66394215799,452.64960393460854,8.3462228757194961e-13,1,1,0,0,0.51694722188008257,0.0010435558978129532,1,1,1,1,0
96x12,15,double,E3,3,3,0,1,6373.898875559009,79.836701306848894,2.4108024387065e-11,1,1,0,0,0.52217239068000665,0.0013134951413782199,1,1,1,1,1
96x12,15,double,E3,3,3,0,2,82445.289441665343,287.13287767454523,4.8647559985427845e-12,1,1,0,0,0.51369232339116155,0.0012643995135748097,1,1,1,1,0
96x12,15,double,E3,3,3,0,3,204891.66442098995,452.64960446352978,8.5162915993871116e-13,1,1,0,0,0.51694722515005453,0.0010435559044562124,1,1,1,1,0
96x12,15,single,E3,3,3,0,1,6373.8985953311976,79.836699551842685,2.2988068192621639e-11,1,1,0,0,0.52217238696703483,0.00131349513413978,1,1,1,1,1
96x12,15,single,E3,3,3,0,2,82445.286887335242,287.13287322655208,5.0969129154252144e-12,1,1,0,0,0.51369231958637696,0.0012643995026707163,1,1,1,1,0
96x12,15,single,E3,3,3,0,3,204891.66266594437,452.64960252489385,7.8929525853035183e-13,1,1,0,0,0.51694722189713838,0.0010435558978527213,1,1,1,1,0
96x12,16,double,E1,3,3,0,1,6495.8402215092028,80.596775503175081,2.017293303937517e-11,1,1,0,0,0.52344496259738216,0.0013169069364626538,1,1,1,1,1
96x12,16,double,E1,3,3,0,2,83657.177341476461,289.23550498076213,4.6384527030759436e-12,1,1,0,0,0.51517305436422201,0.0012687827756708552,1,1,1,1,0
96x12,16,double,E1,3,3,0,3,207026.52958507682,455.00168085961707,7.7087257580165272e-13,1,1,0,0,0.51819805413282849,0.0010467220529728105,1,1,1,1,0
96x12,16,single,E1,3,3,0,1,6495.8398634897285,80.596773282121717,2.2256713186888947e-11,1,1,0,0,0.52344494958955223,0.0013169069384286753,1,1,1,1,1
96x12,16,single,E1,3,3,0,2,83657.172946128863,289.23549738254616,4.7609383396888208e-12,1,1,0,0,0.5151730407625893,0.0012687827758809565,1,1,1,1,0
96x12,16,single,E1,3,3,0,3,207026.51988306749,455.0016701981076,8.1333748183639482e-13,1,1,0,0,0.51819804123212043,0.0010467220539043167,1,1,1,1,0
96x12,16,double,E2,3,3,0,1,6495.814556426988,80.596616283979245,2.2334975738846258e-11,1,1,0,0,0.52344498335545786,0.0013169070719987051,1,1,1,1,1
96x12,16,double,E2,3,3,0,2,83656.777779337077,289.23481425882511,4.750237478292911e-12,1,1,0,0,0.51517307617899832,0.0012687830277419005,1,1,1,1,0
96x12,16,double,E2,3,3,0,3,207025.24793552695,455.00027245654144,7.910497356572596e-13,1,1,0,0,0.5181980731758381,0.0010467220944406464,1,1,1,1,0
96x12,16,single,E2,3,3,0,1,6495.814198400114,80.596614062875588,2.2608927328844448e-11,1,1,0,0,0.52344497034762849,0.0013169070739647846,1,1,1,1,1
96x12,16,single,E2,3,3,0,2,83656.773383972846,289.2348066605623,4.5586498258367837e-12,1,1,0,0,0.51517306257736517,0.0012687830279520134,1,1,1,1,0
96x12,16,single,E2,3,3,0,3,207025.2382334737,455.00026179495075,7.5287843373238439e-13,1,1,0,0,0.51819806027513005,0.0010467220953721567,1,1,1,1,0
96x12,16,double,E3,3,3,0,1,6495.8145307067753,80.596616124417878,2.1220058487444882e-11,1,1,0,0,0.52344498337623513,0.0013169070721342768,1,1,1,1,1
96x12,16,double,E3,3,3,0,2,83656.777379325926,289.23481356732617,4.6893582239327842e-12,1,1,0,0,0.51517307620083463,0.0012687830279942325,1,1,1,1,0
96x12,16,double,E3,3,3,0,3,207025.24665256563,455.00027104669471,8.0448749679192339e-13,1,1,0,0,0.51819807319489986,0.0010467220944821477,1,1,1,1,0
96x12,16,single,E3,3,3,0,1,6495.8141727491984,80.596613903744114,2.2722409265782431e-11,1,1,0,0,0.52344497036840676,0.0013169070741004532,1,1,1,1,1
96x12,16,single,E3,3,3,0,2,83656.772984048876,289.23480596921399,4.6477630416636432e-12,1,1,0,0,0.51517306259920148,0.0012687830282043404,1,1,1,1,0
96x12,16,single,E3,3,3,0,3,207025.23695054534,455.00026038514017,7.7637846152825977e-13,1,1,0,0,0.51819806029419224,0.0010467220954136708,1,1,1,1,0
96x12,17,double,E1,3,3,0,1,6619.2149748537622,81.358558092273014,2.2067138191754942e-11,1,1,0,0,0.52479757159207086,0.0013206882719076387,1,1,1,1,1
96x12,17,double,E1,3,3,0,2,84867.581170198915,291.32040980713816,4.9267751137466025e-12,1,1,0,0,0.5166944936783433,0.0012738360769523104,1,1,1,1,0
96x12,17,double,E1,3,3,0,3,209413.73370305766,457.61745345108687,7.5265649303052739e-13,1,1,0,0,0.51952291539714601,0.0010504334530082949,1,1,1,1,0
96x12,17,single,E1,3,3,0,1,6619.2145049585233,81.358555204468345,1.6037681373591754e-11,1,1,0,0,0.52479755731370104,0.0013206882705473202,1,1,1,1,1
96x12,17,single,E1,3,3,0,2,84867.575982614915,291.32040090356685,3.3090049606932285e-12,1,1,0,0,0.51669447896205534,0.0012738360725410847,1,1,1,1,0
96x12,17,single,E1,3,3,0,3,209413.72586456343,457.61744488662515,6.266879685412448e-13,1,1,0,0,0.51952290158470693,0.0010504334527337129,1,1,1,1,0
96x12,17,double,E2,3,3,0,1,6619.1892938155142,81.358400265833112,2.2379512734838215e-11,1,1,0,0,0.52479759503824086,0.00132068843165883,1,1,1,1,1
96x12,17,double,E2,3,3,0,2,84867.176603775151,291.31971543954103,4.5806987327109451e-12,1,1,0,0,0.5166945187573444,0.0012738363718184473,1,1,1,1,0
96x12,17,double,E2,3,3,0,3,209412.4472779294,457.61604788067626,7.8534074859914529e-13,1,1,0,0,0.51952293666674842,0.0010504335011400474,1,1,1,1,0
96x12,17,single,E2,3,3,0,1,6619.188823731025,81.358397376859784,1.6026343886731446e-11,1,1,0,0,0.52479758075986793,0.0013206884302984665,1,1,1,1,1
96x12,17,single,E2,3,3,0,2,84867.171415984762,291.31970653559426,3.2044131243902967e-12,1,1,0,0,0.51669450404105455,0.0012738363674072613,1,1,1,1,0
96x12,17,single,E2,3,3,0,3,209412.43943931087,457.61603931605248,6.0058243970793069e-13,1,1,0,0,0.5195229228543079,0.0010504335008655191,1,1,1,1,0
96x12,17,double,E3,3,3,0,1,6619.1892681995078,81.358400108406187,2.2513836192907808e-11,1,1,0,0,0.52479759506170898,0.0013206884318185954,1,1,1,1,1
96x12,17,double,E3,3,3,0,2,84867.176198866553,291.31971474458533,4.6965054936339352e-12,1,1,0,0,0.51669451878244688,0.0012738363721136012,1,1,1,1,0
96x12,17,double,E3,3,3,0,3,209412.44599028272,457.61604647376902,7.8792122518005379e-13,1,1,0,0,0.51952293668803851,0.0010504335011882126,1,1,1,1,0
96x12,17,single,E3,3,3,0,1,6619.1887980575957,81.358397219079947,2.2575773666958872e-11,1,1,0,0,0.52479758078333716,0.0013206884304583204,1,1,1,1,1
96x12,17,single,E3,3,3,0,2,84867.171011035185,291.31970584056819,4.8338842359375831e-12,1,1,0,0,0.51669450406615847,0.0012738363677024301,1,1,1,1,0
