outer,omega1,omega2,omega3,omega4,omega5,gap23,tOuter,tEig,tGrad,tInner,tOther,multN,multJ,degen,nInner,dxOuter,dxNorm2,move,stage,vol
67,148.24485934772957,148.76624346782501,464.28976679031865,485.95945898798345,663.05704513267597,2.1209349377080611,11.857394625,1.0770925833333334,0.045510000000000002,10.732303458333334,0.0024885833333314622,2,1,1,20,0.015671746132908258,0.4072261091456037,0.040000000000000001,1,0.49998823258489256
68,148.30532670175359,148.60518285925116,463.20227177564976,485.11946452929817,664.01178667633553,2.1169994401498351,13.692916374999999,1.12552875,0.045453124999999997,12.519499041666666,0.0024354583333323632,2,1,1,25,0.012672978562436562,0.47178963097825866,0.040000000000000001,1,0.49999175109140032
69,148.38933797832334,148.91943413420032,464.06458221886732,485.69742500696896,664.93601275461674,2.1162123662158869,9.1594208333333338,1.1088587916666666,0.045065666666666664,8.0026142916666672,0.0028820833333345064,2,1,1,16,0.013529944430886452,0.34281959868656942,0.040000000000000001,1,0.49998239245906262
70,148.44232195628342,148.77980485191398,463.10636963613513,485.02284207539611,665.67737138769212,2.1126964449044814,20.576438,1.100832375,0.045668124999999997,19.427220166666668,0.0027173333333330163,2,1,1,35,0.01959434707168526,0.60197234483979001,0.040000000000000001,1,0.49998966174776321
71,148.54753375016023,149.0601151489509,463.77264015117862,485.54628450195196,666.76823038262978,2.1113127726202667,11.512873125,1.1272620833333333,0.045617333333333336,10.337123708333333,0.0028700000000014825,2,1,1,18,0.012600884070147164,0.37271201209898419,0.040000000000000001,1,0.49998582198655128
72,148.57684215053862,148.88158558214116,462.56152435775431,484.5939766754683,667.60266288962248,2.1069089071633322,14.426779625,1.1094557083333334,0.045789041666666669,13.26858725,0.0029476249999991211,2,1,1,26,0.012046053693734122,0.46455325735617053,0.040000000000000001,1,0.4999897757680723
73,148.67566702766695,149.14809649231816,463.27756818242915,485.06733978785769,668.41845216294189,2.1061581010944392,16.178227708333335,1.1220683333333332,0.0454665,15.007977958333333,0.0027149166666688984,2,1,1,28,0.017362086278315245,0.49378133806001817,0.040000000000000001,1,0.49998532680254693
74,148.75022328962001,149.29911096117738,463.42698462054051,485.24954015167884,669.21710872924643,2.1040170409390218,16.542810333333332,1.0899807916666666,0.044976833333333334,15.405176624999999,0.0026760833333323575,2,1,1,30,0.018953407450661913,0.52115431092133857,0.040000000000000001,1,0.49999150191520675
75,148.83665787720278,149.4152294486554,463.36393249872566,485.18219453838464,670.13439850769532,2.1011827523107653,10.076238416666667,1.1127385000000001,0.046001874999999998,8.9151445416666668,0.0023534999999998973,2,1,1,16,0.01275145424040177,0.33564829891942016,0.040000000000000001,1,0.49999114364973346
76,148.88300536065535,149.14903157831964,461.92966685976648,484.05168251622825,670.89863943356227,2.0971013487084065,16.239910416666667,1.1077407500000001,0.045142000000000002,15.084748708333333,0.0022789583333349128,2,1,1,29,0.010509739487684529,0.47353117589338567,0.040000000000000001,1,0.49998406875373941
