k,ratio_E1_double,ratio_E1_single,ratio_E2_double,ratio_E2_single,ratio_E3_double,ratio_E3_single,binding_evaluator_double,binding_evaluator_single,Q_double,Q_single,delta_Q_single_minus_double,H0_double,H0_single,pass_q0_980_double,pass_q0_980_single,pass_q0_990_double,pass_q0_990_single,pass_q0_995_double,pass_q0_995_single
135,0.949809513242676,0.94980951320979,0.950062079188711,0.950062079485429,0.950062066436394,0.950062066729991,1,1,0.949809513242676,0.94980951320979,-3.28861382570267e-11,0,0,0,0,0,0,0,0
136,0.950490396533281,0.950490396549878,0.95065029584858,0.950650295970981,0.950650290625203,0.950650290746953,1,1,0.950490396533281,0.950490396549878,1.6596612972819e-11,0,0,0,0,0,0,0,0
137,0.951215656289993,0.951215656688632,0.951332152488401,0.951332152994867,0.951332150975731,0.951332151479768,1,1,0.951215656289993,0.951215656688632,3.98639121712563e-10,0,0,0,0,0,0,0,0
138,0.951875879153262,0.951875879302495,0.95174933766818,0.951749337755234,0.951749336510229,0.951749336598022,3,3,0.951749336510229,0.951749336598022,8.77936612297958e-11,0,0,0,0,0,0,0,0
139,0.952745031727592,0.952745033050313,0.952577140930483,0.95257714221598,0.952577139881781,0.952577141167355,3,3,0.952577139881781,0.952577141167355,1.28557431366971e-09,0,0,0,0,0,0,0,0
140,0.95364835230884,0.953648352743275,0.953345484692652,0.953345485048034,0.953345483699364,0.953345484051089,3,3,0.953345483699364,0.953345484051089,3.51724316338675e-10,0,0,0,0,0,0,0,0
141,0.954494713603384,0.954494713836784,0.954049955385299,0.954049955409518,0.954049920121863,0.95404992014421,3,3,0.954049920121863,0.95404992014421,2.23463469950502e-11,0,0,0,0,0,0,0,0
142,0.953984863258423,0.953984863485795,0.953970583462387,0.953970583553717,0.953970443282277,0.953970443372486,3,3,0.953970443282277,0.953970443372486,9.02087293752629e-11,0,0,0,0,0,0,0,0
143,0.953002180280994,0.953002180838532,0.952973837978839,0.952973838517537,0.952973724992973,0.95297372553135,3,3,0.952973724992973,0.95297372553135,5.38376898617798e-10,0,0,0,0,0,0,0,0
144,0.955268685483037,0.955268686945763,0.95541311223629,0.955413113647011,0.9554129845247,0.955412985934368,1,1,0.955268685483037,0.955268686945763,1.46272649548251e-09,0,0,0,0,0,0,0,0
145,0.955892640561275,0.955892641805336,0.955917210661505,0.955917212024621,0.955917095505289,0.955917096869367,1,1,0.955892640561275,0.955892641805336,1.24406118739984e-09,0,0,0,0,0,0,0,0
146,0.956293060884444,0.956293060718118,0.956356048676491,0.956356048770604,0.956355915363862,0.95635591545772,1,1,0.956293060884444,0.956293060718118,-1.66325730965866e-10,0,0,0,0,0,0,0,0
147,0.956695898281034,0.956695898986957,0.956802914964893,0.956802915950056,0.956802875469213,0.956802876454171,1,1,0.956695898281034,0.956695898986957,7.0592243162082e-10,0,0,0,0,0,0,0,0
148,0.957315561781353,0.957315562156253,0.957414722974384,0.957414723492958,0.957414689564312,0.957414690081321,1,1,0.957315561781353,0.957315562156253,3.7489999993312e-10,0,0,0,0,0,0,0,0
149,0.957791852081621,0.957791852029713,0.957704251217446,0.957704251167023,0.957704216522276,0.957704216469168,3,3,0.957704216522276,0.957704216469168,-5.31077404275493e-11,0,0,0,0,0,0,0,0
150,0.958271165026167,0.958271165489529,0.958174333442156,0.958174333873696,0.958174307733431,0.958174308164646,3,3,0.958174307733431,0.958174308164646,4.31214952634207e-10,0,0,0,0,0,0,0,0
151,0.958721654512792,0.958721655301942,0.958688304204997,0.958688305055708,0.958688290006409,0.958688290855144,3,3,0.958688290006409,0.958688290855144,8.48734971192755e-10,0,0,0,0,0,0,0,0
152,0.95936574650259,0.959365746603412,0.959347766381082,0.959347766484783,0.959347756074751,0.959347756176477,3,3,0.959347756074751,0.959347756176477,1.01726072010422e-10,0,0,0,0,0,0,0,0
153,0.959879776328049,0.959879776572237,0.959680772771761,0.959680772974261,0.959680747550958,0.959680747750122,3,3,0.959680747550958,0.959680747750122,1.99163463499019e-10,0,0,0,0,0,0,0,0
154,0.960593525887885,0.960593525955541,0.960550611306311,0.960550611517069,0.96055059628214,0.960550596490895,3,3,0.96055059628214,0.960550596490895,2.08755124297966e-10,0,0,0,0,0,0,0,0
155,0.960951058952414,0.960951058601057,0.96085773159359,0.960857731225976,0.960857680493064,0.960857680123012,3,3,0.960857680493064,0.960857680123012,-3.70052211096095e-10,0,0,0,0,0,0,0,0
156,0.961679855780553,0.961679855162283,0.961467834147223,0.961467833697043,0.961467777597472,0.961467777149657,3,3,0.961467777597472,0.961467777149657,-4.47814785253797e-10,0,0,0,0,0,0,0,0
157,0.961966876163766,0.961966875633034,0.961511999986375,0.961511999461898,0.961511942237046,0.961511941709239,3,3,0.961511942237046,0.961511941709239,-5.27806909289552e-10,0,0,0,0,0,0,0,0
158,0.96265777630574,0.962657775583652,0.96233468247428,0.962334681338074,0.962334602433964,0.962334601297152,3,3,0.962334602433964,0.962334601297152,-1.13681108970809e-09,0,0,0,0,0,0,0,0
159,0.96301242159479,0.963012421230547,0.962640839113442,0.962640838536586,0.962640832776338,0.962640832196758,3,3,0.962640832776338,0.962640832196758,-5.79580161641502e-10,0,0,0,0,0,0,0,0
160,0.9636305978418,0.963630597646638,0.963218826568805,0.96321882630538,0.963218823494456,0.963218823227115,3,3,0.963218823494456,0.963218823227115,-2.67341038195923e-10,0,0,0,0,0,0,0,0
161,0.964236717654756,0.964236717660951,0.963673663318095,0.963673663512856,0.963673635249249,0.963673635440543,3,3,0.963673635249249,0.963673635440543,1.91294535767383e-10,0,0,0,0,0,0,0,0
162,0.964620681167216,0.964620680452689,0.964246866146005,0.964246865380474,0.964246855823663,0.964246855057045,3,3,0.964246855823663,0.964246855057045,-7.66618213354775e-10,0,0,0,0,0,0,0,0
163,0.964189521341126,0.964189522339613,0.963467832450563,0.963467833571634,0.96346771828884,0.963467719407932,3,3,0.96346771828884,0.963467719407932,1.11909148614586e-09,0,0,0,0,0,0,0,0
164,0.96491637590608,0.96491637610519,0.964642616675782,0.964642617018173,0.964642490888693,0.964642491229545,3,3,0.964642490888693,0.964642491229545,3.40851680213916e-10,0,0,0,0,0,0,0,0
165,0.964943644400536,0.964943645852601,0.964708426587677,0.964708428154259,0.964708341255088,0.964708342818704,3,3,0.964708341255088,0.964708342818704,1.56361623648849e-09,0,0,0,0,0,0,0,0
166,0.965993684241783,0.965993685449628,0.965965319101867,0.965965320548246,0.96596522045002,0.965965221895133,3,3,0.96596522045002,0.965965221895133,1.44511269617453e-09,0,0,0,0,0,0,0,0
167,0.966009214982708,0.966009215672101,0.965924124796755,0.965924125507051,0.965924048018533,0.965924048725243,3,3,0.965924048018533,0.965924048725243,7.06710467923699e-10,0,0,0,0,0,0,0,0
168,0.966495234728787,0.96649523447326,0.966349798154114,0.966349797819701,0.966349717177258,0.966349716841463,3,3,0.966349717177258,0.966349716841463,-3.35794947403656e-10,0,0,0,0,0,0,0,0
169,0.966505922498613,0.966505921844851,0.966264530793756,0.966264529991319,0.966264464433817,0.96626446362941,3,3,0.966264464433817,0.96626446362941,-8.04406763421639e-10,0,0,0,0,0,0,0,0
170,0.967375452500382,0.967375451971143,0.96704394718555,0.96704394661222,0.967043873311666,0.967043872733524,3,3,0.967043873311666,0.967043872733524,-5.78142533846915e-10,0,0,0,0,0,0,0,0
171,0.967796335789924,0.967796335594061,0.967390803219125,0.96739080306125,0.967390735765542,0.967390735603519,3,3,0.967390735765542,0.967390735603519,-1.62023394700839e-10,0,0,0,0,0,0,0,0
172,0.968350968951034,0.968350968785799,0.967836819345407,0.967836819089863,0.967836746061983,0.967836745805548,3,3,0.967836746061983,0.967836745805548,-2.56435095380425e-10,0,0,0,0,0,0,0,0
173,0.967827180353324,0.967827180658783,0.967837839739547,0.967837839747588,0.967837837985801,0.967837837992188,1,1,0.967827180353324,0.967827180658783,3.05458103255773e-10,0,0,0,0,0,0,0,0
174,0.968671533679033,0.968671533724305,0.968438703257633,0.968438703119873,0.968438702179064,0.968438702039879,3,3,0.968438702179064,0.968438702039879,-1.39184996861275e-10,0,0,0,0,0,0,0,0
175,0.968423200038498,0.968423200016602,0.968594109150115,0.968594109244097,0.968594107753809,0.968594107842226,1,1,0.968423200038498,0.968423200016602,-2.18960405362623e-11,0,0,0,0,0,0,0,0
176,0.968942489766697,0.968942489358392,0.968757896747757,0.968757896417316,0.96875789543722,0.968757895108087,3,3,0.96875789543722,0.968757895108087,-3.29133054144393e-10,0,0,0,0,0,0,0,0
177,0.968733789275785,0.968733789335928,0.9685798895556,0.96857988962407,0.968579887762158,0.968579887827572,3,3,0.968579887762158,0.968579887827572,6.54143406109142e-11,0,0,0,0,0,0,0,0
178,0.969596927506547,0.969596927558596,0.969276996120426,0.969276996192746,0.969276994407618,0.969276994480903,3,3,0.969276994407618,0.969276994480903,7.32853777662967e-11,0,0,0,0,0,0,0,0
179,0.969577447353988,0.969577447365241,0.969325108948739,0.969325108978075,0.969325106644118,0.969325106672027,3,3,0.969325106644118,0.969325106672027,2.79093415045395e-11,0,0,0,0,0,0,0,0
180,0.970514720036002,0.97051471940047,0.970199921480759,0.970199920792983,0.970199920605479,0.970199919919316,3,3,0.970199920605479,0.970199919919316,-6.86162349161634e-10,0,0,0,0,0,0,0,0
181,0.970094599189123,0.970094598813797,0.970275095175417,0.97027509486566,0.970275082313185,0.97027508200013,1,1,0.970094599189123,0.970094598813797,-3.75326547619181e-10,0,0,0,0,0,0,0,0
182,0.970721828223165,0.970721827605747,0.970825478227121,0.970825477549743,0.970825473749645,0.97082547307052,1,1,0.970721828223165,0.970721827605747,-6.17417450499147e-10,0,0,0,0,0,0,0,0
183,0.970487635598078,0.970487635538942,0.970925246050096,0.970925246065043,0.970925235419655,0.970925235433405,1,1,0.970487635598078,0.970487635538942,-5.9136029406659e-11,0,0,0,0,0,0,0,0
184,0.971215105201075,0.971215104680541,0.971314889192455,0.971314888607704,0.971314881852572,0.971314881266642,1,1,0.971215105201075,0.971215104680541,-5.20534504389047e-10,0,0,0,0,0,0,0,0
185,0.971346797779879,0.971346797557795,0.971906308865415,0.971906308726629,0.971906300453058,0.971906300311222,1,1,0.971346797779879,0.971346797557795,-2.2208423988701e-10,0,0,0,0,0,0,0,0
186,0.972058655249188,0.972058654530407,0.972161904080201,0.972161903368904,0.972161897958053,0.972161897246804,1,1,0.972058655249188,0.972058654530407,-7.18780701625121e-10,0,0,0,0,0,0,0,0
187,0.972323385845016,0.972323385385346,0.973024017226929,0.9730240170365,0.973024013976779,0.973024013784383,1,1,0.972323385845016,0.972323385385346,-4.59670190799955e-10,0,0,0,0,0,0,0,0
188,0.972546807546086,0.972546806958089,0.972583703741263,0.972583703139518,0.972583693782042,0.972583693179202,1,1,0.972546807546086,0.972546806958089,-5.8799698443579e-10,0,0,0,0,0,0,0,0
189,0.972426757884315,0.972426757731511,0.972855133083077,0.972855132967071,0.972855116062088,0.972855115944239,1,1,0.972426757884315,0.972426757731511,-1.52803991682049e-10,0,0,0,0,0,0,0,0
190,0.972960642349967,0.972960642432599,0.973370956621367,0.973370956609801,0.973370947251688,0.973370947240971,1,1,0.972960642349967,0.972960642432599,8.2632123366011e-11,0,0,0,0,0,0,0,0
191,0.97292181227819,0.97292181211061,0.973669122081386,0.973669121955516,0.973669117579997,0.973669117451332,1,1,0.97292181227819,0.97292181211061,-1.67579949916785e-10,0,0,0,0,0,0,0,0
192,0.972985616003692,0.972985616389808,0.973102461832514,0.973102462120226,0.97310244426113,0.973102444546683,1,1,0.972985616003692,0.972985616389808,3.86115917017094e-10,0,0,0,0,0,0,0,0
193,0.973364930452381,0.973364930454598,0.973883657910041,0.973883657954378,0.973883655941963,0.973883655983277,1,1,0.973364930452381,0.973364930454598,2.21711538017644e-12,0,0,0,0,0,0,0,0
194,0.973759848238229,0.9737598483935,0.973743089153758,0.973743089198184,0.973743087227879,0.973743087272411,3,3,0.973743087227879,0.973743087272411,4.45319336961347e-11,0,0,0,0,0,0,0,0
195,0.973616603567549,0.973616603580127,0.973870634628973,0.973870634690219,0.973870631243867,0.973870631302227,1,1,0.973616603567549,0.973616603580127,1.25783827797932e-11,0,0,0,0,0,0,0,0
196,0.974273022294178,0.974273022012498,0.974194208102188,0.974194207769676,0.974194204404846,0.974194204072462,3,3,0.974194204404846,0.974194204072462,-3.3238356511589e-10,1,1,0,0,0,0,0,0
197,0.974024929636049,0.974024929195523,0.974086913522156,0.974086913145475,0.974086899528668,0.974086899146885,1,1,0.974024929636049,0.974024929195523,-4.40525949052528e-10,1,1,0,0,0,0,0,0
198,0.974633684043711,0.974633683779681,0.974706505184352,0.97470650487915,0.974706499068076,0.974706498761442,1,1,0.974633684043711,0.974633683779681,-2.64030353136491e-10,1,1,0,0,0,0,0,0
199,0.973645082701185,0.973645083637417,0.973828055644966,0.973828056620635,0.973828004492258,0.973828005466626,1,1,0.973645082701185,0.973645083637417,9.36231536741161e-10,1,1,0,0,0,0,0,0
200,0.97487682762557,0.974876827883822,0.97494055545186,0.9749405556941,0.974940521063313,0.97494052130582,1,1,0.97487682762557,0.974876827883822,2.58251975360224e-10,1,1,0,0,0,0,0,0
201,0.975315099826749,0.975315099700189,0.975663443532694,0.975663443508435,0.975663442231996,0.975663442205085,1,1,0.975315099826749,0.975315099700189,-1.26560206759052e-10,1,1,0,0,0,0,0,0
202,0.975806685447491,0.975806685355978,0.975871882474481,0.975871882396684,0.975871881447474,0.975871881369494,1,1,0.975806685447491,0.975806685355978,-9.1513130406895e-11,1,1,0,0,0,0,0,0
203,0.975706183857366,0.975706183771428,0.975662238668418,0.975662238629197,0.975662237790435,0.975662237748412,3,3,0.975662237790435,0.975662237748412,-4.20237178389016e-11,1,1,0,0,0,0,0,0
204,0.976588506869612,0.976588506537198,0.97648260641622,0.976482606000439,0.976482605043105,0.976482604626936,3,3,0.976482605043105,0.976482604626936,-4.16169432249092e-10,1,1,0,0,0,0,0,0
205,0.976575947808015,0.976575947698396,0.976815952722529,0.976815952661774,0.97681594212602,0.976815942063137,1,1,0.976575947808015,0.976575947698396,-1.09619091581692e-10,1,1,0,0,0,0,0,0
206,0.976877348341004,0.976877348164217,0.977002593537838,0.977002593470913,0.977002587519471,0.977002587451131,1,1,0.976877348341004,0.976877348164217,-1.76787140482304e-10,1,1,0,0,0,0,0,0
207,0.97717065069862,0.977170650488943,0.977130321919855,0.977130321629214,0.977130319905858,0.97713031961517,3,3,0.977130319905858,0.97713031961517,-2.90687585113858e-10,1,1,0,0,0,0,0,0
208,0.977123340653896,0.977123340873474,0.977247948956501,0.977247949359394,0.977247947114058,0.977247947513102,1,1,0.977123340653896,0.977123340873474,2.19578577542734e-10,1,1,0,0,0,0,0,0
209,0.977476813008897,0.977476812926344,0.977396411472925,0.977396411382038,0.97739641129096,0.977396411198491,3,3,0.97739641129096,0.977396411198491,-9.24690324310973e-11,1,1,0,0,0,0,0,0
210,0.977295655182485,0.977295655081536,0.977318618726506,0.977318618729765,0.977318617571625,0.977318617573322,1,1,0.977295655182485,0.977295655081536,-1.00948138737067e-10,1,1,0,0,0,0,0,0
211,0.977537602519246,0.977537602898686,0.977390424647754,0.977390425022683,0.977390422510567,0.977390422886535,3,3,0.977390422510567,0.977390422886535,3.75967479371297e-10,1,1,0,0,0,0,0,0
212,0.977456911995743,0.977456912163597,0.97753560230791,0.977535602708411,0.977535595683221,0.977535596081038,1,1,0.977456911995743,0.977456912163597,1.6785384193696e-10,1,1,0,0,0,0,0,0
213,0.977739972655738,0.977739972790974,0.977589607293275,0.977589607376496,0.97758960404176,0.977589604125091,3,3,0.97758960404176,0.977589604125091,8.33317859161298e-11,1,1,0,0,0,0,0,0
214,0.97772087140036,0.97772087168279,0.977761589777088,0.977761590256113,0.977761582839214,0.977761583314676,1,1,0.97772087140036,0.97772087168279,2.82429746256696e-10,1,1,0,0,0,0,0,0
215,0.977925120890756,0.97792512097093,0.977784915553906,0.977784915603112,0.977784911737237,0.977784911786136,3,3,0.977784911737237,0.977784911786136,4.88986628965904e-11,1,1,0,0,0,0,0,0
216,0.977765478553471,0.977765478699321,0.977647974391133,0.977647974572244,0.977647966712848,0.97764796689134,3,3,0.977647966712848,0.97764796689134,1.78492332025826e-10,1,1,0,0,0,0,0,0
217,0.9781388372471,0.978138837764917,0.978009016452555,0.978009016991461,0.978009007965251,0.978009008502696,3,3,0.978009007965251,0.978009008502696,5.37444977410928e-10,1,1,0,0,0,0,0,0
218,0.978153653679571,0.978153654082187,0.978195773570703,0.978195774034176,0.978195771188604,0.978195771650749,1,1,0.978153653679571,0.978153654082187,4.02616051609073e-10,1,1,0,0,0,0,0,0
219,0.978426744112143,0.978426744596374,0.978230540778226,0.978230541265072,0.978230539422533,0.97823053990881,3,3,0.978230539422533,0.97823053990881,4.86277129674306e-10,1,1,0,0,0,0,0,0
220,0.978440934152093,0.978440934694508,0.978406704364554,0.978406704995978,0.978406702011635,0.978406702641619,3,3,0.978406702011635,0.978406702641619,6.29983398781064e-10,1,1,0,0,0,0,0,0
221,0.97883568291449,0.978835683358593,0.978641887386744,0.978641887813215,0.978641886223955,0.978641886650522,3,3,0.978641886223955,0.978641886650522,4.26567114963916e-10,1,1,0,0,0,0,0,0
222,0.978886410719423,0.978886411437165,0.978924166599284,0.978924167543602,0.97892416240316,0.978924163344799,1,1,0.978886410719423,0.978886411437165,7.17742087985584e-10,1,1,0,0,0,0,0,0
223,0.979096885328517,0.979096885782551,0.97892457054595,0.978924570996253,0.978924568774927,0.978924569223396,3,3,0.978924568774927,0.978924569223396,4.48469483771419e-10,1,1,0,0,0,0,0,0
224,0.979113624949735,0.97911362559821,0.979140711777933,0.97914071262111,0.979140706753675,0.979140707595581,1,1,0.979113624949735,0.97911362559821,6.48474718367709e-10,1,1,0,0,0,0,0,0
225,0.979347394172598,0.979347394672103,0.979189703576783,0.9791897040585,0.979189701449972,0.979189701931407,3,3,0.979189701449972,0.979189701931407,4.81435002974706e-10,1,1,0,0,0,0,0,0
226,0.979391412486461,0.979391412749969,0.97938776322731,0.979387763598765,0.979387762192263,0.979387762561218,3,3,0.979387762192263,0.979387762561218,3.68954977680858e-10,1,1,0,0,0,0,0,0
227,0.97988763953007,0.979887639749052,0.979699507581341,0.979699507763794,0.979699507071495,0.979699507253754,3,3,0.979699507071495,0.979699507253754,1.82259429770681e-10,1,1,0,0,0,0,0,0
228,0.979867776961922,0.979867777297768,0.979732880048706,0.979732880450402,0.979732879296238,0.979732879696295,3,3,0.979732879296238,0.979732879696295,4.00057098559614e-10,1,1,0,0,0,0,0,0
229,0.980325067768164,0.980325068044849,0.980224330362175,0.980224330728585,0.980224329674545,0.980224330041237,3,3,0.980224329674545,0.980224330041237,3.66691454978252e-10,1,1,1,1,0,0,0,0
230,0.980136784012631,0.980136784450654,0.98015999997317,0.980160000500728,0.980159998448539,0.980159998973643,1,1,0.980136784012631,0.980136784450654,4.38023062265813e-10,1,1,1,1,0,0,0,0
231,0.980470334281786,0.980470334552227,0.980294930106333,0.98029493037247,0.980294929869266,0.980294930135825,3,3,0.980294929869266,0.980294930135825,2.66558441985865e-10,1,1,1,1,0,0,0,0
232,0.98046224316499,0.980462243674587,0.980478615798228,0.980478616430716,0.980478614973045,0.980478615603891,1,1,0.98046224316499,0.980462243674587,5.0959658715044e-10,1,1,1,1,0,0,0,0
233,0.980996017448126,0.980996017934308,0.980832456890497,0.980832457398482,0.980832456756456,0.980832457260343,3,3,0.980832456756456,0.980832457260343,5.03887154224003e-10,1,1,1,1,0,0,0,0
234,0.981022735126454,0.981022735552986,0.981065534551559,0.981065535113165,0.981065533725754,0.981065534286352,1,1,0.981022735126454,0.981022735552986,4.26531365782523e-10,1,1,1,1,0,0,0,0
235,0.981504218811954,0.981504218786023,0.981351206881849,0.98135120684556,0.981351206692606,0.981351206655699,3,3,0.981351206692606,0.981351206655699,-3.69069219630092e-11,1,1,1,1,0,0,0,0
236,0.981529536369597,0.981529536391539,0.981571238606214,0.981571238759653,0.98157123788728,0.981571238038171,1,1,0.981529536369597,0.981529536391539,2.19420037694817e-11,1,1,1,1,0,0,0,0
237,0.982068187020961,0.982068186878193,0.981928987490249,0.981928987356091,0.981928987419011,0.981928987285101,3,3,0.981928987419011,0.981928987285101,-1.33909772159768e-10,1,1,1,1,0,0,0,0
238,0.982001742822026,0.982001742872928,0.982031843707997,0.982031843789681,0.982031842977356,0.982031843057637,1,1,0.982001742822026,0.982001742872928,5.0902171366829e-11,1,1,1,1,0,0,0,0
